OPEN 25.09.2018;MAX 25.09.2018;MIN 25.09.2018;CLOSE 25.09.2018;OPEN 23.10.2018;MAX 23.10.2018;MIN 23.10.2018;CLOSE 23.10.2018;OPEN 23.11.2018;MAX 23.11.2018;MIN 23.11.2018;CLOSE 23.11.2018;OPEN 03.12.2018;MAX 03.12.2018;MIN 03.12.2018;CLOSE 03.12.2018
115420;115450;115420;115440;111110;111140;111070;111110;110960;110960;110920;110930;114840;114900;114840;114850
115450;115480;115450;115480;111120;111130;111090;111120;110920;110920;110910;110910;114850;114850;114830;114830
115480;115480;115450;115460;111120;111160;111090;111090;110910;110930;110880;110890;114830;114870;114810;114870
115460;115550;115460;115500;111090;111150;111090;111150;110880;110910;110880;110900;114870;114920;114870;114890
115510;115540;115490;115510;111160;111570;111150;111480;110900;110930;110880;110910;114880;114900;114860;114870
115510;115540;115500;115530;111480;111550;111390;111460;110910;110920;110820;110840;114870;114870;114790;114850
115530;115530;115510;115510;111470;111510;111360;111410;110840;110880;110830;110880;114830;114830;114790;114830
115520;115580;115520;115580;111410;111430;111360;111380;110870;110880;110800;110820;114830;114860;114810;114820
115580;115580;115560;115560;111390;111420;111380;111390;110810;110860;110810;110830;114830;114850;114800;114820
115560;115590;115550;115570;111390;111430;111360;111380;110820;110860;110790;110860;114820;114870;114770;114870
115580;115590;115550;115550;111370;111390;111310;111380;110860;110860;110820;110830;114870;114880;114830;114870
115550;115590;115550;115580;111370;111380;111300;111300;110820;110820;110790;110810;114870;114880;114810;114820
115570;115640;115560;115630;111310;111340;111290;111290;110800;110800;110770;110800;114820;114840;114780;114790
115610;115630;115590;115600;111310;111340;111260;111260;110800;110810;110760;110770;114800;114860;114790;114860
115620;115630;115600;115600;111260;111350;111260;111270;110770;110850;110760;110850;114850;114930;114850;114920
115610;115620;115590;115590;111280;111380;111260;111350;110850;110870;110820;110840;114910;114920;114870;114910
115590;115600;115580;115590;111350;111510;111340;111490;110840;110870;110830;110850;114920;114980;114910;114980
115600;115620;115580;115590;111480;111560;111450;111480;110850;110860;110800;110800;114980;114980;114930;114960
115590;115590;115540;115540;111490;111540;111450;111530;110800;110850;110790;110800;114960;114990;114920;114950
115550;115560;115500;115500;111540;111630;111470;111480;110810;110820;110790;110810;114950;114980;114940;114970
115500;115500;115460;115480;111480;111500;111420;111450;110810;110920;110810;110900;114980;115010;114960;115010
115480;115510;115480;115510;111470;111600;111470;111530;110890;110890;110840;110850;115010;115030;114980;115000
115510;115540;115510;115520;111530;111530;111440;111450;110860;110880;110830;110840;115000;115030;114990;115010
115510;115530;115490;115510;111460;111600;111460;111580;110840;110860;110820;110820;115020;115020;114990;115010
115510;115510;115470;115490;111580;111640;111560;111580;110820;110850;110800;110850;115020;115030;115000;115020
115480;115520;115440;115520;111570;111610;111530;111570;110850;110880;110840;110860;115020;115040;114980;114990
115510;115520;115490;115490;111570;111620;111560;111580;110870;110880;110860;110860;115010;115040;114980;115000
115500;115520;115480;115480;111590;111840;111560;111720;110860;110870;110830;110850;114990;115030;114990;115010
115480;115500;115470;115490;111710;111760;111650;111680;110840;110870;110840;110870;115010;115010;114980;114990
115490;115510;115470;115470;111680;111740;111630;111630;110860;110900;110850;110900;115000;115060;114990;115040
115490;115490;115460;115490;111640;111640;111580;111610;110890;110900;110880;110900;115060;115090;115050;115070
115500;115520;115500;115510;111600;111660;111560;111640;110900;110900;110870;110890;115070;115100;115060;115060
115490;115490;115470;115490;111640;111640;111550;111570;110880;110890;110860;110890;115070;115100;115060;115060
115490;115500;115490;115490;111570;111600;111530;111530;110890;110910;110880;110880;115060;115120;115060;115120
115510;115510;115500;115510;111540;111570;111500;111530;110890;110890;110870;110870;115110;115180;115080;115090
115500;115520;115500;115520;111540;111780;111540;111750;110880;110880;110860;110870;115080;115120;115070;115090
115520;115530;115510;115530;111750;111890;111740;111870;110880;110880;110860;110860;115090;115120;115080;115120
115530;115540;115520;115530;111870;111870;111800;111860;110870;110880;110850;110870;115120;115190;115120;115140
115540;115540;115530;115540;111860;111960;111860;111950;110870;110870;110830;110830;115150;115170;115090;115150
115520;115530;115490;115510;111940;111960;111870;111900;110850;110880;110830;110880;115150;115250;115120;115200
115500;115510;115500;115500;111900;111920;111860;111890;110870;110880;110830;110840;115200;115210;115160;115200
115500;115500;115460;115470;111910;111950;111810;111830;110840;110840;110820;110840;115200;115210;115170;115180
115470;115490;115470;115490;111820;111820;111770;111810;110840;110880;110840;110850;115190;115190;115150;115170
115500;115530;115490;115520;111790;111800;111730;111770;110860;110890;110860;110890;115170;115190;115170;115180
115520;115520;115500;115520;111760;111880;111750;111880;110870;110890;110860;110860;115200;115240;115200;115200
115520;115540;115520;115520;111880;111880;111760;111790;110860;110860;110850;110850;115210;115220;115170;115220
115520;115560;115520;115550;111800;111830;111790;111810;110850;110900;110850;110890;115230;115240;115200;115200
115550;115550;115540;115550;111810;111840;111790;111800;110890;110900;110890;110900;115200;115210;115180;115190
115540;115550;115530;115550;111800;111810;111770;111800;110910;110960;110910;110950;115200;115250;115200;115250
115550;115550;115540;115540;111790;111790;111530;111550;110940;110990;110940;110990;115250;115260;115200;115200
115540;115540;115510;115530;111550;111600;111540;111540;110990;111050;110990;111030;115210;115230;115190;115210
115530;115530;115480;115490;111550;111590;111510;111520;111040;111040;110980;110990;115210;115230;115180;115200
115480;115480;115420;115460;111520;111550;111520;111540;111000;111050;111000;111050;115200;115200;115150;115180
115460;115500;115460;115490;111550;111630;111540;111630;111040;111100;111030;111100;115180;115190;115170;115190
115490;115520;115470;115480;111630;111660;111560;111560;111100;111100;111070;111100;115190;115190;115040;115110
115470;115500;115470;115490;111570;111610;111560;111570;111100;111120;111090;111110;115110;115120;115030;115070
115490;115510;115490;115490;111570;111580;111450;111470;111110;111130;111100;111100;115070;115090;115060;115080
115490;115520;115490;115520;111460;111510;111410;111490;111110;111140;111110;111120;115090;115130;115080;115120
115520;115520;115480;115480;111480;111520;111480;111490;111140;111180;111130;111160;115110;115140;115110;115130
115480;115480;115450;115460;111490;111560;111470;111530;111180;111330;111170;111330;115140;115150;115080;115090
115460;115470;115440;115450;111510;111550;111460;111470;111330;111430;111320;111370;115110;115110;115050;115070
115450;115470;115450;115460;111470;111530;111460;111500;111360;111370;111270;111310;115070;115070;115050;115060
115450;115450;115440;115450;111500;111530;111450;111480;111310;111310;111210;111260;115060;115070;115040;115070
115440;115460;115440;115460;111460;111480;111420;111480;111260;111270;111220;111260;115060;115060;115040;115040
115460;115470;115440;115450;111470;111470;111410;111410;111250;111260;111210;111220;115050;115130;115040;115080
115440;115450;115420;115450;111410;111550;111390;111540;111220;111290;111210;111290;115080;115090;115060;115060
115440;115490;115430;115480;111540;111540;111450;111470;111280;111290;111260;111260;115060;115070;115040;115060
115480;115510;115470;115490;111460;111480;111410;111420;111260;111290;111220;111240;115070;115080;115060;115080
115480;115490;115470;115490;111430;111460;111400;111440;111250;111270;111230;111240;115080;115100;115080;115100
115460;115520;115460;115500;111430;111500;111430;111450;111240;111300;111220;111290;115110;115190;115090;115130
115500;115520;115480;115480;111450;111460;111410;111410;111280;111340;111270;111320;115130;115140;115110;115140
115470;115500;115470;115500;111420;111450;111410;111440;111320;111340;111250;111250;115130;115150;115080;115080
115500;115510;115500;115510;111440;111440;111390;111420;111260;111260;111220;111220;115090;115110;115080;115080
115510;115530;115500;115500;111410;111440;111370;111410;111210;111230;111120;111120;115100;115130;115100;115130
115520;115520;115500;115520;111410;111500;111410;111430;111130;111180;111120;111140;115120;115190;115110;115120
115500;115510;115500;115510;111420;111530;111390;111520;111130;111160;111110;111160;115110;115160;115110;115140
115500;115500;115470;115500;111530;111590;111520;111540;111170;111170;111120;111140;115140;115170;115140;115150
115500;115520;115490;115500;111540;111550;111460;111470;111130;111150;111120;111140;115160;115160;115120;115140
115520;115530;115490;115500;111470;111530;111440;111530;111140;111150;111140;111140;115150;115200;115150;115170
115490;115510;115480;115480;111530;111560;111460;111460;111130;111150;111110;111150;115170;115240;115140;115180
115490;115500;115480;115480;111470;111640;111470;111590;111150;111160;111070;111090;115190;115200;115130;115130
115490;115510;115480;115510;111600;111640;111570;111590;111090;111100;111070;111090;115140;115180;115140;115180
115490;115510;115490;115500;111610;111700;111600;111640;111080;111100;111060;111060;115190;115210;115170;115190
115510;115530;115510;115530;111640;111650;111620;111620;111060;111110;111050;111080;115200;115210;115190;115190
115530;115540;115510;115520;111630;111690;111610;111610;111080;111090;111070;111090;115200;115250;115190;115250
115530;115540;115520;115530;111630;111740;111630;111720;111080;111090;111060;111080;115250;115280;115230;115240
115540;115540;115530;115540;111720;111770;111680;111750;111090;111100;111080;111080;115230;115250;115210;115240
115530;115550;115520;115520;111740;111760;111700;111720;111080;111090;111070;111070;115230;115240;115200;115200
115520;115540;115520;115540;111720;111740;111660;111660;111070;111100;111070;111090;115210;115210;115180;115200
115540;115560;115540;115550;111650;111750;111650;111730;111090;111090;111040;111040;115210;115230;115200;115200
115550;115580;115550;115560;111730;111790;111690;111740;111040;111060;111040;111050;115210;115220;115190;115220
115570;115580;115550;115560;111760;111770;111700;111740;111050;111070;111050;111070;115210;115210;115200;115200
115570;115580;115550;115580;111750;111810;111710;111740;111070;111070;111070;111070;115200;115210;115180;115210
115550;115570;115540;115540;111750;111810;111740;111800;111070;111080;111060;111080;115200;115210;115180;115190
115540;115550;115520;115550;111810;111830;111720;111750;111060;111080;111060;111080;115190;115200;115170;115180
115540;115550;115530;115540;111760;111780;111720;111730;111080;111120;111080;111100;115180;115180;115160;115170
115550;115580;115550;115560;111740;111790;111740;111780;111100;111110;111100;111110;115170;115180;115160;115170
115570;115570;115550;115550;111770;111800;111750;111780;111100;111120;111100;111100;115180;115180;115150;115170
115570;115570;115550;115570;111800;111840;111720;111840;111100;111100;111090;111090;115170;115200;115160;115200
115560;115560;115530;115530;111840;111840;111750;111790;111100;111100;111090;111100;115210;115220;115190;115190
115540;115550;115530;115540;111790;111810;111720;111730;111100;111100;111070;111080;115190;115190;115180;115180
115520;115520;115520;115520;111730;111760;111680;111740;111090;111090;110980;110980;115170;115170;115150;115160
115530;115560;115530;115550;111750;112300;111720;112160;110970;110980;110840;110900;115160;115210;115160;115210
115560;115560;115560;115560;112160;112160;112070;112080;110900;110910;110880;110890;115200;115200;115170;115170
115530;115530;115520;115520;112080;112250;112080;112130;110900;110970;110890;110970;115180;115180;115150;115150
115520;115530;115520;115520;112130;112180;112110;112170;110970;111010;110970;111000;115150;115170;115130;115150
115540;115550;115540;115550;112170;112290;112140;112280;111010;111010;110970;110990;115170;115180;115150;115170
115540;115550;115530;115540;112280;112300;112240;112250;111000;111000;110960;110970;115160;115170;115080;115110
115540;115570;115540;115570;112250;112270;112190;112200;110980;110980;110950;110950;115120;115120;115040;115050
115550;115550;115540;115540;112200;112280;112190;112280;110940;110950;110930;110930;115040;115040;115020;115040
115540;115550;115520;115520;112280;112290;112200;112260;110940;110940;110870;110880;115040;115050;115020;115050
115530;115540;115520;115530;112260;112450;112260;112340;110880;110960;110880;110960;115050;115070;115040;115060
115540;115540;115520;115520;112340;112370;112300;112310;110950;110950;110900;110910;115070;115080;115060;115080
115520;115530;115510;115510;112310;112310;112250;112280;110910;110950;110910;110950;115070;115080;115050;115070
115520;115520;115500;115520;112270;112310;112230;112230;110950;110970;110950;110960;115060;115080;115060;115060
115510;115520;115500;115510;112240;112260;112200;112200;110970;110990;110960;110990;115070;115070;115050;115050
115520;115520;115500;115500;112200;112270;112150;112270;110990;110990;110980;110980;115050;115050;115020;115050
115500;115500;115470;115470;112260;112330;112200;112210;110980;111000;110970;110980;115050;115050;115030;115050
115470;115490;115470;115490;112210;112270;112180;112260;110980;111000;110960;110970;115050;115060;115020;115050
115480;115480;115470;115480;112250;112270;112160;112180;110970;110980;110960;110960;115060;115070;115030;115050
115480;115490;115470;115480;112180;112190;112150;112150;110960;110980;110960;110980;115060;115060;114990;115010
115480;115480;115470;115470;112160;112220;112140;112220;110980;111010;110980;111000;115020;115020;114950;115010
115470;115480;115470;115480;112220;112290;112200;112260;111010;111010;111000;111000;115010;115050;115010;115040
115490;115510;115490;115510;112250;112290;112230;112260;111000;111040;111000;111040;115040;115060;115020;115020
115500;115530;115500;115530;112250;112370;112250;112360;111030;111040;111020;111030;115020;115100;115010;115100
115530;115540;115520;115520;112360;112360;112310;112330;111030;111030;111020;111030;115100;115100;115060;115100
115530;115530;115510;115530;112320;112330;112250;112290;111020;111100;111020;111080;115090;115120;115080;115120
115520;115520;115520;115520;112290;112320;112250;112260;111080;111120;111070;111100;115110;115120;115100;115100
115530;115530;115530;115530;112270;112280;112210;112220;111110;111120;111090;111110;115100;115130;115090;115120
115540;115540;115530;115540;112210;112330;112200;112330;111120;111230;111120;111220;115120;115120;115030;115050
115540;115560;115530;115540;112320;112320;112280;112280;111230;111230;111180;111210;115050;115070;115040;115070
115540;115540;115520;115530;112270;112350;112230;112310;111220;111220;111170;111170;115070;115070;115010;115060
115540;115550;115530;115550;112320;112320;112270;112280;111170;111180;111100;111110;115050;115060;115020;115020
115540;115540;115530;115530;112300;112400;112290;112310;111120;111140;111110;111110;115020;115050;115000;115040
115550;115550;115530;115530;112320;112370;112270;112280;111120;111150;111100;111150;115040;115090;115030;115070
115520;115540;115520;115530;112290;112310;112250;112260;111150;111160;111120;111160;115070;115080;115030;115030
115540;115640;115530;115620;112270;112360;112270;112350;111160;111170;111120;111120;115040;115050;115020;115030
115630;115670;115610;115640;112350;112380;112320;112320;111120;111120;111090;111110;115040;115040;114970;115010
115650;115690;115650;115660;112320;112370;112290;112310;111100;111130;111100;111120;115020;115020;114960;114990
115660;115710;115640;115710;112300;112330;112260;112300;111140;111150;111120;111140;114990;115030;114970;115000
115700;115720;115670;115670;112310;112320;112250;112300;111130;111140;111060;111060;115000;115030;115000;115000
115670;115690;115640;115670;112300;112350;112280;112330;111080;111090;111030;111060;115010;115010;114950;114950
115680;115700;115650;115670;112340;112350;112280;112290;111060;111060;111010;111030;114960;114990;114890;114930
115670;115670;115610;115640;112290;112310;112280;112280;111040;111070;111040;111070;114930;114960;114910;114960
115650;115660;115620;115620;112270;112290;112250;112250;111070;111070;111050;111070;114970;115010;114950;114990
115620;115670;115620;115650;112250;112260;112210;112210;111080;111090;111070;111090;115000;115040;114990;115010
115660;115690;115660;115690;112230;112250;112170;112180;111090;111100;111090;111100;115010;115040;115010;115020
115690;115690;115660;115680;112190;112250;112180;112250;111100;111110;111100;111100;115030;115040;114980;114980
115680;115680;115680;115680;112250;112280;112210;112230;111100;111110;111100;111110;114990;114990;114990;114990
115660;115670;115640;115670;112220;112320;112210;112310;111110;111110;111090;111100;114990;115020;114980;115020
115670;115680;115650;115660;112300;112320;112250;112260;111090;111100;111080;111100;115020;115050;115010;115020
115650;115680;115650;115670;112260;112270;112200;112210;111090;111100;111090;111090;115020;115060;115010;115060
115670;115670;115650;115650;112210;112220;112150;112150;111100;111100;111070;111100;115060;115080;115050;115060
115650;115660;115640;115660;112160;112200;112150;112180;111100;111100;111080;111090;115060;115060;115030;115030
115660;115700;115660;115690;112170;112270;112170;112270;111090;111090;111070;111090;115030;115040;115000;115030
115700;115700;115690;115700;112270;112300;112240;112250;111090;111090;111070;111080;115040;115040;115000;115000
115710;115720;115690;115700;112270;112330;112260;112270;111090;111090;111080;111090;115010;115020;115000;115010
115710;115710;115690;115710;112280;112340;112280;112320;111080;111090;111080;111090;115020;115030;114980;115010
115720;115720;115700;115700;112330;112340;112270;112280;111090;111090;111090;111090;115020;115040;115010;115020
115710;115710;115650;115670;112270;112310;112260;112290;111090;111110;111090;111110;115030;115120;115010;115100
115670;115730;115660;115730;112290;112310;112240;112250;111110;111110;111100;111110;115100;115140;115090;115090
115730;115730;115710;115710;112250;112250;112180;112200;111110;111110;111070;111080;115090;115130;115080;115130
115710;115710;115690;115700;112210;112230;112150;112170;111080;111080;111040;111040;115130;115160;115110;115160
115710;115710;115660;115670;112160;112180;112140;112170;111030;111030;111010;111010;115150;115170;115150;115150
115680;115690;115640;115660;112160;112200;112090;112110;111020;111060;111010;111060;115160;115250;115150;115200
115650;115660;115630;115630;112110;112170;112100;112140;111060;111060;111050;111060;115200;115230;115200;115210
115630;115680;115600;115670;112140;112180;112120;112180;111060;111060;111050;111050;115220;115250;115220;115240
115670;115690;115660;115680;112160;112190;112140;112170;111060;111070;111050;111070;115240;115290;115230;115270
115680;115680;115680;115680;112180;112230;112170;112180;111070;111090;111070;111090;115280;115280;115240;115250
115670;115670;115660;115660;112180;112200;112120;112130;111090;111090;111080;111080;115260;115320;115250;115320
115660;115660;115650;115660;112130;112240;112120;112230;111090;111090;111080;111090;115320;115330;115290;115300
115660;115660;115650;115650;112230;112240;112140;112140;111080;111090;111070;111070;115300;115310;115270;115280
115650;115670;115640;115670;112140;112150;112090;112130;111080;111080;111050;111050;115300;115320;115290;115300
115660;115660;115660;115660;112120;112130;112060;112090;111060;111060;111040;111060;115300;115350;115300;115340
115650;115690;115640;115670;112090;112140;112080;112090;111060;111060;111040;111060;115340;115350;115310;115310
115670;115680;115670;115670;112100;112120;112070;112090;111050;111060;111050;111050;115300;115310;115280;115290
115680;115690;115670;115670;112090;112110;111990;112010;111060;111060;111050;111050;115290;115310;115280;115290
115690;115700;115680;115680;112010;112020;111960;112010;111050;111070;111040;111060;115300;115300;115280;115300
115680;115680;115610;115610;112010;112040;111990;112030;111050;111080;111050;111060;115310;115310;115270;115290
115620;115640;115590;115620;112020;112030;111990;112030;111080;111090;111070;111080;115290;115310;115260;115300
115620;115650;115620;115630;112030;112070;112010;112050;111080;111100;111080;111090;115290;115290;115260;115270
115630;115650;115630;115640;112050;112060;112020;112030;111100;111100;111100;111100;115260;115290;115260;115270
115650;115680;115630;115680;112030;112050;112010;112040;111100;111100;111090;111090;115280;115290;115260;115290
115660;115660;115650;115660;112040;112040;111990;111990;111100;111100;111100;111100;115300;115300;115290;115290
115650;115660;115630;115640;111990;112030;111970;112030;111090;111110;111090;111110;115300;115360;115300;115300
115650;115670;115630;115630;112030;112040;111910;111940;111110;111110;111100;111110;115280;115290;115270;115280
115630;115630;115590;115600;111950;111980;111940;111950;111110;111140;111110;111130;115270;115270;115260;115270
115590;115610;115590;115600;111950;111980;111920;111940;111130;111140;111130;111140;115260;115270;115250;115250
115600;115620;115590;115610;111940;111960;111910;111930;111140;111150;111140;111150;115250;115260;115240;115240
115600;115600;115570;115580;111930;112010;111920;111980;111150;111150;111140;111150;115250;115270;115230;115250
115580;115590;115570;115580;111970;112000;111920;111940;111140;111140;111110;111120;115260;115270;115260;115260
115580;115580;115580;115580;111940;111940;111870;111910;111120;111120;111100;111110;115250;115260;115230;115250
115570;115590;115570;115590;111910;111940;111860;111870;111110;111130;111110;111120;115240;115260;115220;115240
115590;115600;115590;115600;111870;111920;111850;111910;111130;111140;111130;111140;115240;115240;115220;115240
115600;115600;115590;115590;111890;111930;111830;111900;111140;111220;111140;111220;115240;115260;115220;115240
115580;115590;115570;115580;111900;111940;111880;111940;111220;111280;111200;111250;115250;115250;115210;115230
115570;115590;115570;115590;111940;111950;111920;111920;111260;111300;111250;111260;115230;115230;115160;115180
115580;115580;115580;115580;111920;111930;111860;111890;111270;111300;111270;111270;115170;115190;115160;115160
115590;115590;115590;115590;111870;111910;111860;111870;111290;111310;111270;111280;115160;115200;115160;115200
115590;115620;115570;115620;111880;111920;111870;111920;111290;111300;111280;111300;115180;115260;115160;115250
115620;115620;115620;115620;111920;111940;111890;111940;111290;111300;111280;111290;115260;115280;115250;115260
115620;115640;115620;115640;111940;111950;111910;111950;111300;111300;111290;111290;115260;115260;115210;115220
115630;115640;115630;115640;111950;111950;111880;111890;111290;111330;111290;111300;115210;115210;115210;115210
115640;115660;115640;115650;111900;111920;111850;111850;111300;111300;111270;111280;115240;115250;115220;115240
115660;115680;115650;115660;111850;111860;111820;111860;111270;111330;111270;111290;115240;115280;115240;115270
115660;115680;115650;115660;111860;111900;111860;111900;111300;111300;111290;111300;115270;115290;115260;115270
115670;115670;115660;115660;111880;111900;111880;111890;111300;111300;111290;111290;115270;115280;115260;115270
115670;115680;115660;115660;111890;111890;111870;111890;111290;111300;111290;111300;115260;115260;115210;115220
115680;115680;115660;115670;111900;111940;111890;111940;111290;111310;111290;111310;115220;115230;115200;115230
115670;115670;115650;115650;111930;111930;111890;111890;111290;111300;111290;111300;115230;115270;115200;115250
115660;115660;115650;115660;111900;111940;111900;111940;111290;111310;111290;111300;115250;115250;115210;115220
115650;115670;115650;115670;111940;111960;111920;111930;111310;111310;111290;111300;115200;115220;115200;115210
115650;115660;115650;115650;111920;111930;111910;111910;111290;111290;111290;111290;115200;115200;115180;115190
115650;115670;115650;115660;111920;111920;111910;111920;111290;111300;111280;111300;115200;115200;115170;115180
115660;115680;115660;115670;111910;111920;111820;111830;111300;111310;111290;111310;115190;115210;115170;115200
115670;115680;115640;115660;111830;111880;111800;111880;111310;111310;111290;111290;115190;115200;115170;115170
115650;115650;115630;115630;111880;111880;111840;111860;111300;111300;111300;111300;115180;115190;115160;115180
115640;115650;115640;115650;111840;111890;111840;111890;111290;111290;111260;111260;115180;115210;115180;115200
115630;115650;115560;115610;111880;111910;111870;111910;111260;111300;111260;111280;115200;115210;115130;115160
115580;115580;115560;115560;111900;111900;111880;111890;111280;111290;111280;111290;115150;115200;115130;115190
115560;115600;115560;115600;111890;111900;111890;111900;111290;111300;111270;111270;115200;115200;115160;115180
115600;115600;115550;115570;111900;111920;111900;111920;111290;111290;111270;111270;115170;115180;115170;115180
115560;115560;115540;115550;111910;111910;111900;111900;111270;111280;111270;111270;115190;115210;115170;115210
115550;115550;115500;115520;111900;111900;111870;111890;111280;111300;111270;111290;115200;115210;115170;115200
115510;115530;115500;115530;111880;111880;111680;111780;111290;111330;111290;111320;115210;115210;115180;115200
115510;115520;115500;115510;111770;111800;111730;111740;111330;111330;111310;111320;115180;115210;115160;115190
115500;115510;115490;115500;111760;111830;111740;111770;111310;111370;111310;111350;115200;115250;115190;115210
115500;115520;115500;115510;111760;111830;111750;111820;111350;111380;111350;111370;115210;115260;115200;115240
115500;115530;115500;115510;111800;111840;111790;111840;111370;111380;111360;111370;115250;115280;115230;115260
115530;115540;115510;115530;111850;111850;111800;111830;111360;111380;111340;111360;115250;115320;115250;115300
115520;115530;115510;115510;111840;111850;111830;111850;111360;111370;111330;111360;115310;115310;115250;115290
115530;115530;115500;115500;111840;111880;111830;111880;111370;111370;111360;111370;115280;115280;115240;115240
115500;115520;115490;115500;111860;111860;111840;111860;111370;111370;111360;111360;115240;115250;115200;115220
115500;115530;115490;115530;111850;111860;111830;111830;111370;111370;111340;111340;115210;115210;115180;115190
115530;115580;115520;115580;111840;111840;111780;111800;111340;111350;111320;111320;115210;115240;115200;115220
115570;115610;115550;115590;111810;111820;111780;111800;111330;111350;111330;111330;115220;115240;115210;115220
115590;115630;115570;115570;111800;111830;111750;111770;111340;111360;111340;111350;115230;115240;115210;115220
115560;115580;115450;115490;111750;111840;111740;111830;111350;111360;111330;111330;115210;115250;115200;115250
;;;;111830;111830;111780;111780;111350;111360;111330;111340;115240;115270;115230;115230
;;;;111800;111830;111790;111820;111350;111350;111330;111330;115240;115250;115200;115240
;;;;111830;111850;111810;111850;111350;111370;111320;111350;115250;115280;115250;115260
;;;;111850;111850;111840;111850;111360;111390;111340;111380;115270;115270;115220;115220
;;;;111860;112040;111860;111990;111360;111430;111360;111430;115220;115260;115190;115220
;;;;111980;112000;111910;111910;111440;111480;111300;111300;115200;115290;115160;115200
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
